radius	csound	density	pressure	Gamma_1	temperature
7.3483900E-002	5.1102719E+007	1.0860790E+002	1.7001405E+017	1.6682634E+000	1.4097984E+007
7.2988100E-002	5.1103509E+007	1.0902826E+002	1.7067734E+017	1.6682636E+000	1.4115856E+007
7.2492700E-002	5.1104116E+007	1.0944876E+002	1.7133970E+017	1.6682633E+000	1.4133658E+007
7.1997800E-002	5.1104544E+007	1.0986941E+002	1.7200112E+017	1.6682631E+000	1.4151392E+007
7.1503400E-002	5.1104794E+007	1.1029017E+002	1.7266158E+017	1.6682625E+000	1.4169055E+007
7.1009400E-002	5.1104873E+007	1.1071103E+002	1.7332100E+017	1.6682622E+000	1.4186649E+007
7.0515800E-002	5.1104772E+007	1.1113196E+002	1.7397937E+017	1.6682615E+000	1.4204171E+007
7.0022700E-002	5.1104517E+007	1.1155292E+002	1.7463664E+017	1.6682615E+000	1.4221622E+007
6.9530000E-002	5.1104078E+007	1.1197391E+002	1.7529277E+017	1.6682608E+000	1.4239001E+007
6.9037800E-002	5.1103477E+007	1.1239488E+002	1.7594770E+017	1.6682603E+000	1.4256307E+007
6.8546000E-002	5.1102712E+007	1.1281580E+002	1.7660142E+017	1.6682596E+000	1.4273540E+007
6.8054600E-002	5.1101781E+007	1.1323670E+002	1.7725389E+017	1.6682591E+000	1.4290699E+007
6.7563600E-002	5.1100706E+007	1.1365745E+002	1.7790506E+017	1.6682588E+000	1.4307783E+007
6.7073100E-002	5.1099452E+007	1.1407814E+002	1.7855488E+017	1.6682580E+000	1.4324791E+007
6.6583000E-002	5.1098045E+007	1.1449865E+002	1.7920327E+017	1.6682572E+000	1.4341724E+007
6.6093400E-002	5.1096490E+007	1.1491899E+002	1.7985025E+017	1.6682568E+000	1.4358579E+007
6.5604200E-002	5.1094772E+007	1.1533911E+002	1.8049573E+017	1.6682556E+000	1.4375356E+007
6.5115400E-002	5.1092921E+007	1.1575896E+002	1.8113966E+017	1.6682554E+000	1.4392055E+007
6.4627100E-002	5.1090902E+007	1.1617858E+002	1.8178202E+017	1.6682544E+000	1.4408675E+007
6.4139200E-002	5.1088747E+007	1.1659785E+002	1.8242273E+017	1.6682537E+000	1.4425214E+007
6.3651700E-002	5.1086449E+007	1.1701676E+002	1.8306173E+017	1.6682531E+000	1.4441672E+007
6.3164800E-002	5.1084007E+007	1.1743529E+002	1.8369902E+017	1.6682522E+000	1.4458048E+007
6.2678200E-002	5.1081432E+007	1.1785338E+002	1.8433448E+017	1.6682518E+000	1.4474342E+007
6.2192200E-002	5.1078714E+007	1.1827102E+002	1.8496808E+017	1.6682513E+000	1.4490552E+007
6.1706600E-002	5.1075857E+007	1.1868812E+002	1.8559973E+017	1.6682503E+000	1.4506676E+007
6.1221600E-002	5.1072873E+007	1.1910472E+002	1.8622948E+017	1.6682498E+000	1.4522716E+007
6.0737000E-002	5.1069763E+007	1.1952069E+002	1.8685719E+017	1.6682494E+000	1.4538668E+007
6.0252900E-002	5.1066516E+007	1.1993604E+002	1.8748278E+017	1.6682487E+000	1.4554533E+007
5.9769300E-002	5.1063144E+007	1.2035071E+002	1.8810625E+017	1.6682477E+000	1.4570309E+007
5.9286300E-002	5.1059658E+007	1.2076465E+002	1.8872750E+017	1.6682473E+000	1.4585996E+007
5.8803800E-002	5.1056049E+007	1.2117780E+002	1.8934644E+017	1.6682469E+000	1.4601591E+007
5.8321800E-002	5.1052319E+007	1.2159014E+002	1.8996305E+017	1.6682463E+000	1.4617095E+007
5.7840500E-002	5.1048472E+007	1.2200162E+002	1.9057727E+017	1.6682457E+000	1.4632505E+007
5.7359700E-002	5.1044513E+007	1.2241219E+002	1.9118900E+017	1.6682452E+000	1.4647822E+007
5.6879500E-002	5.1040452E+007	1.2282175E+002	1.9179820E+017	1.6682448E+000	1.4663043E+007
5.6399900E-002	5.1036280E+007	1.2323032E+002	1.9240478E+017	1.6682446E+000	1.4678167E+007
5.5921000E-002	5.1031998E+007	1.2363780E+002	1.9300867E+017	1.6682440E+000	1.4693194E+007
5.5442700E-002	5.1027625E+007	1.2404410E+002	1.9360983E+017	1.6682434E+000	1.4708122E+007
5.4965100E-002	5.1023147E+007	1.2444928E+002	1.9420814E+017	1.6682434E+000	1.4722950E+007
5.4488200E-002	5.1018574E+007	1.2485318E+002	1.9480356E+017	1.6682431E+000	1.4737676E+007
5.4012100E-002	5.1013909E+007	1.2525578E+002	1.9539600E+017	1.6682431E+000	1.4752300E+007
5.3536700E-002	5.1009143E+007	1.2565703E+002	1.9598541E+017	1.6682422E+000	1.4766820E+007
5.3062000E-002	5.1004306E+007	1.2605684E+002	1.9657167E+017	1.6682425E+000	1.4781234E+007
5.2588200E-002	5.0999380E+007	1.2645516E+002	1.9715475E+017	1.6682422E+000	1.4795542E+007
5.2115200E-002	5.0994372E+007	1.2685195E+002	1.9773453E+017	1.6682423E+000	1.4809742E+007
5.1643000E-002	5.0989284E+007	1.2724714E+002	1.9831097E+017	1.6682422E+000	1.4823833E+007
5.1171800E-002	5.0984119E+007	1.2764063E+002	1.9888395E+017	1.6682420E+000	1.4837813E+007
5.0701500E-002	5.0978886E+007	1.2803237E+002	1.9945339E+017	1.6682420E+000	1.4851681E+007
5.0232100E-002	5.0973584E+007	1.2842233E+002	2.0001925E+017	1.6682422E+000	1.4865436E+007
4.9763800E-002	5.0968211E+007	1.2881041E+002	2.0058142E+017	1.6682420E+000	1.4879076E+007
4.9296400E-002	5.0962780E+007	1.2919654E+002	2.0113983E+017	1.6682420E+000	1.4892601E+007
4.8830200E-002	5.0957296E+007	1.2958069E+002	2.0169441E+017	1.6682425E+000	1.4906007E+007
4.8365000E-002	5.0951745E+007	1.2996272E+002	2.0224502E+017	1.6682422E+000	1.4919295E+007
4.7901000E-002	5.0946150E+007	1.3034265E+002	2.0279164E+017	1.6682427E+000	1.4932462E+007
4.7438100E-002	5.0940503E+007	1.3072034E+002	2.0333413E+017	1.6682432E+000	1.4945508E+007
4.6976600E-002	5.0934801E+007	1.3109577E+002	2.0387248E+017	1.6682429E+000	1.4958431E+007
4.6516200E-002	5.0929064E+007	1.3146883E+002	2.0440656E+017	1.6682432E+000	1.4971230E+007
4.6057200E-002	5.0923295E+007	1.3183946E+002	2.0493630E+017	1.6682439E+000	1.4983903E+007
4.5599600E-002	5.0917486E+007	1.3220762E+002	2.0546164E+017	1.6682442E+000	1.4996449E+007
4.5143400E-002	5.0911636E+007	1.3257319E+002	2.0598242E+017	1.6682444E+000	1.5008867E+007
4.4688600E-002	5.0905766E+007	1.3293613E+002	2.0649861E+017	1.6682451E+000	1.5021155E+007
4.4235400E-002	5.0899861E+007	1.3329640E+002	2.0701020E+017	1.6682451E+000	1.5033312E+007
4.3783700E-002	5.0893946E+007	1.3365384E+002	2.0751698E+017	1.6682458E+000	1.5045336E+007
4.3333700E-002	5.0888006E+007	1.3400844E+002	2.0801894E+017	1.6682463E+000	1.5057228E+007
4.2885300E-002	5.0882049E+007	1.3436013E+002	2.0851603E+017	1.6682463E+000	1.5068984E+007
4.2438600E-002	5.0876083E+007	1.3470886E+002	2.0900813E+017	1.6682469E+000	1.5080605E+007
4.1993700E-002	5.0870105E+007	1.3505456E+002	2.0949522E+017	1.6682472E+000	1.5092089E+007
4.1550600E-002	5.0864125E+007	1.3539711E+002	2.0997711E+017	1.6682479E+000	1.5103435E+007
4.1109500E-002	5.0858141E+007	1.3573647E+002	2.1045384E+017	1.6682482E+000	1.5114642E+007
4.0670200E-002	5.0852157E+007	1.3607263E+002	2.1092534E+017	1.6682487E+000	1.5125709E+007
4.0233000E-002	5.0846170E+007	1.3640550E+002	2.1139150E+017	1.6682489E+000	1.5136635E+007
3.9797800E-002	5.0840200E+007	1.3673499E+002	2.1185231E+017	1.6682494E+000	1.5147419E+007
3.9364700E-002	5.0834238E+007	1.3706105E+002	2.1230762E+017	1.6682498E+000	1.5158060E+007
3.8933700E-002	5.0828292E+007	1.3738363E+002	2.1275747E+017	1.6682503E+000	1.5168558E+007
3.8505000E-002	5.0822360E+007	1.3770270E+002	2.1320175E+017	1.6682508E+000	1.5178912E+007
3.8078600E-002	5.0816444E+007	1.3801820E+002	2.1364042E+017	1.6682513E+000	1.5189121E+007
3.7654500E-002	5.0810552E+007	1.3833002E+002	2.1407341E+017	1.6682516E+000	1.5199185E+007
3.7232700E-002	5.0804690E+007	1.3863820E+002	2.1450075E+017	1.6682522E+000	1.5209104E+007
3.6813500E-002	5.0798859E+007	1.3894262E+002	2.1492234E+017	1.6682527E+000	1.5218876E+007
3.6396700E-002	5.0793041E+007	1.3924331E+002	2.1533813E+017	1.6682527E+000	1.5228502E+007
3.5982400E-002	5.0787282E+007	1.3954014E+002	2.1574812E+017	1.6682535E+000	1.5237981E+007
3.5570800E-002	5.0781533E+007	1.3983316E+002	2.1615223E+017	1.6682535E+000	1.5247313E+007
3.5161800E-002	5.0775853E+007	1.4012226E+002	2.1655050E+017	1.6682549E+000	1.5256498E+007
3.4755500E-002	5.0770188E+007	1.4040747E+002	2.1694286E+017	1.6682549E+000	1.5265536E+007
3.4352000E-002	5.0764573E+007	1.4068871E+002	2.1732930E+017	1.6682551E+000	1.5274427E+007
3.3951300E-002	5.0759006E+007	1.4096601E+002	2.1770983E+017	1.6682556E+000	1.5283172E+007
3.3553400E-002	5.0753492E+007	1.4123928E+002	2.1808442E+017	1.6682560E+000	1.5291770E+007
3.3158400E-002	5.0748020E+007	1.4150857E+002	2.1845303E+017	1.6682568E+000	1.5300221E+007
3.2766300E-002	5.0742601E+007	1.4177379E+002	2.1881569E+017	1.6682570E+000	1.5308527E+007
3.2377300E-002	5.0737245E+007	1.4203497E+002	2.1917242E+017	1.6682577E+000	1.5316688E+007
3.1991200E-002	5.0731936E+007	1.4229210E+002	2.1952319E+017	1.6682582E+000	1.5324704E+007
3.1608200E-002	5.0726691E+007	1.4254516E+002	2.1986803E+017	1.6682589E+000	1.5332575E+007
3.1228300E-002	5.0721493E+007	1.4279413E+002	2.2020692E+017	1.6682589E+000	1.5340304E+007
3.0851500E-002	5.0716360E+007	1.4303906E+002	2.2053992E+017	1.6682594E+000	1.5347889E+007
3.0477900E-002	5.0711294E+007	1.4327988E+002	2.2086700E+017	1.6682601E+000	1.5355333E+007
3.0107500E-002	5.0706290E+007	1.4351664E+002	2.2118825E+017	1.6682606E+000	1.5362637E+007
2.9740300E-002	5.0701339E+007	1.4374933E+002	2.2150358E+017	1.6682608E+000	1.5369800E+007
2.9376300E-002	5.0696465E+007	1.4397799E+002	2.2181322E+017	1.6682612E+000	1.5376825E+007
2.9015600E-002	5.0691658E+007	1.4420260E+002	2.2211702E+017	1.6682620E+000	1.5383713E+007
2.8658200E-002	5.0686908E+007	1.4442318E+002	2.2241509E+017	1.6682620E+000	1.5390464E+007
2.8304200E-002	5.0682227E+007	1.4463977E+002	2.2270741E+017	1.6682627E+000	1.5397081E+007
2.7953400E-002	5.0677619E+007	1.4485233E+002	2.2299412E+017	1.6682628E+000	1.5403563E+007
2.7606100E-002	5.0673082E+007	1.4506095E+002	2.2327520E+017	1.6682636E+000	1.5409914E+007
2.7262000E-002	5.0668613E+007	1.4526564E+002	2.2355078E+017	1.6682639E+000	1.5416134E+007
2.6921400E-002	5.0664201E+007	1.4546647E+002	2.2382086E+017	1.6682639E+000	1.5422225E+007
2.6584200E-002	5.0659879E+007	1.4566336E+002	2.2408542E+017	1.6682649E+000	1.5428187E+007
2.6250300E-002	5.0655620E+007	1.4585641E+002	2.2434464E+017	1.6682652E+000	1.5434024E+007
2.5919800E-002	5.0651423E+007	1.4604566E+002	2.2459848E+017	1.6682653E+000	1.5439737E+007
2.5592800E-002	5.0647305E+007	1.4623113E+002	2.2484708E+017	1.6682658E+000	1.5445326E+007
2.5269100E-002	5.0643257E+007	1.4641290E+002	2.2509053E+017	1.6682663E+000	1.5450794E+007
2.4948900E-002	5.0639287E+007	1.4659092E+002	2.2532877E+017	1.6682671E+000	1.5456143E+007
2.4632100E-002	5.0635367E+007	1.4676532E+002	2.2556192E+017	1.6682670E+000	1.5461375E+007
2.4318700E-002	5.0631530E+007	1.4693607E+002	2.2579009E+017	1.6682673E+000	1.5466490E+007
2.4008700E-002	5.0627760E+007	1.4710325E+002	2.2601328E+017	1.6682676E+000	1.5471492E+007
2.3702000E-002	5.0624065E+007	1.4726693E+002	2.2623167E+017	1.6682682E+000	1.5476381E+007
2.3398800E-002	5.0620433E+007	1.4742714E+002	2.2644525E+017	1.6682684E+000	1.5481159E+007
2.3098900E-002	5.0616876E+007	1.4758391E+002	2.2665411E+017	1.6682690E+000	1.5485830E+007
2.2802400E-002	5.0613374E+007	1.4773731E+002	2.2685833E+017	1.6682689E+000	1.5490393E+007
2.2509300E-002	5.0609952E+007	1.4788734E+002	2.2705792E+017	1.6682694E+000	1.5494851E+007
2.2219500E-002	5.0606603E+007	1.4803408E+002	2.2725305E+017	1.6682701E+000	1.5499207E+007
2.1933000E-002	5.0603304E+007	1.4817760E+002	2.2744372E+017	1.6682701E+000	1.5503461E+007
2.1649900E-002	5.0600080E+007	1.4831793E+002	2.2763006E+017	1.6682705E+000	1.5507616E+007
2.1370000E-002	5.0596927E+007	1.4845513E+002	2.2781216E+017	1.6682711E+000	1.5511673E+007
2.1093400E-002	5.0593823E+007	1.4858928E+002	2.2799003E+017	1.6682711E+000	1.5515635E+007
2.0820100E-002	5.0590796E+007	1.4872036E+002	2.2816378E+017	1.6682715E+000	1.5519503E+007
2.0549900E-002	5.0587826E+007	1.4884848E+002	2.2833350E+017	1.6682718E+000	1.5523279E+007
2.0283100E-002	5.0584913E+007	1.4897369E+002	2.2849927E+017	1.6682717E+000	1.5526964E+007
2.0019400E-002	5.0582078E+007	1.4909599E+002	2.2866111E+017	1.6682725E+000	1.5530562E+007
1.9758800E-002	5.0579294E+007	1.4921547E+002	2.2881912E+017	1.6682727E+000	1.5534073E+007
1.9501500E-002	5.0576565E+007	1.4933220E+002	2.2897339E+017	1.6682730E+000	1.5537498E+007
1.9247200E-002	5.0573900E+007	1.4944622E+002	2.2912402E+017	1.6682733E+000	1.5540841E+007
1.8996000E-002	5.0571291E+007	1.4955753E+002	2.2927100E+017	1.6682734E+000	1.5544103E+007
1.8748000E-002	5.0568741E+007	1.4966625E+002	2.2941450E+017	1.6682737E+000	1.5547285E+007
1.8502900E-002	5.0566251E+007	1.4977240E+002	2.2955453E+017	1.6682742E+000	1.5550389E+007
1.8260900E-002	5.0563804E+007	1.4987607E+002	2.2969119E+017	1.6682743E+000	1.5553417E+007
1.8021900E-002	5.0561428E+007	1.4997720E+002	2.2982453E+017	1.6682745E+000	1.5556371E+007
1.7785800E-002	5.0559093E+007	1.5007597E+002	2.2995462E+017	1.6682746E+000	1.5559251E+007
1.7552700E-002	5.0556821E+007	1.5017236E+002	2.3008156E+017	1.6682752E+000	1.5562060E+007
1.7322500E-002	5.0554582E+007	1.5026646E+002	2.3020537E+017	1.6682750E+000	1.5564800E+007
1.7095200E-002	5.0552409E+007	1.5035825E+002	2.3032619E+017	1.6682751E+000	1.5567471E+007
1.6870800E-002	5.0550285E+007	1.5044783E+002	2.3044398E+017	1.6682755E+000	1.5570076E+007
1.6649100E-002	5.0548205E+007	1.5053528E+002	2.3055891E+017	1.6682758E+000	1.5572616E+007
1.6430300E-002	5.0546173E+007	1.5062057E+002	2.3067095E+017	1.6682761E+000	1.5575092E+007
1.6214300E-002	5.0544202E+007	1.5070373E+002	2.3078027E+017	1.6682764E+000	1.5577506E+007
1.6000900E-002	5.0542263E+007	1.5078491E+002	2.3088684E+017	1.6682765E+000	1.5579859E+007
1.5790300E-002	5.0540371E+007	1.5086410E+002	2.3099078E+017	1.6682768E+000	1.5582153E+007
1.5582400E-002	5.0538528E+007	1.5094131E+002	2.3109211E+017	1.6682770E+000	1.5584389E+007
1.5377200E-002	5.0536720E+007	1.5101665E+002	2.3119092E+017	1.6682769E+000	1.5586569E+007
1.5174500E-002	5.0534959E+007	1.5109012E+002	2.3128727E+017	1.6682770E+000	1.5588693E+007
1.4974500E-002	5.0533243E+007	1.5116177E+002	2.3138119E+017	1.6682774E+000	1.5590764E+007
1.4777100E-002	5.0531565E+007	1.5123164E+002	2.3147275E+017	1.6682775E+000	1.5592782E+007
1.4582100E-002	5.0529930E+007	1.5129975E+002	2.3156198E+017	1.6682777E+000	1.5594748E+007
1.4389700E-002	5.0528333E+007	1.5136619E+002	2.3164898E+017	1.6682780E+000	1.5596665E+007
1.4199800E-002	5.0526766E+007	1.5143098E+002	2.3173380E+017	1.6682777E+000	1.5598532E+007
1.4012300E-002	5.0525242E+007	1.5149414E+002	2.3181644E+017	1.6682780E+000	1.5600352E+007
1.3827300E-002	5.0523766E+007	1.5155571E+002	2.3189702E+017	1.6682786E+000	1.5602126E+007
1.3644600E-002	5.0522315E+007	1.5161573E+002	2.3197555E+017	1.6682785E+000	1.5603854E+007
1.3464400E-002	5.0520895E+007	1.5167429E+002	2.3205206E+017	1.6682787E+000	1.5605538E+007
1.3286400E-002	5.0519516E+007	1.5173131E+002	2.3212666E+017	1.6682785E+000	1.5607178E+007
1.3110800E-002	5.0518174E+007	1.5178692E+002	2.3219933E+017	1.6682789E+000	1.5608777E+007
1.2937500E-002	5.0516863E+007	1.5184113E+002	2.3227014E+017	1.6682794E+000	1.5610334E+007
1.2766400E-002	5.0515586E+007	1.5189395E+002	2.3233919E+017	1.6682794E+000	1.5611851E+007
1.2597500E-002	5.0514327E+007	1.5194545E+002	2.3240642E+017	1.6682792E+000	1.5613330E+007
1.2430900E-002	5.0513108E+007	1.5199565E+002	2.3247197E+017	1.6682793E+000	1.5614770E+007
1.2266400E-002	5.0511921E+007	1.5204457E+002	2.3253581E+017	1.6682795E+000	1.5616173E+007
1.2104100E-002	5.0510766E+007	1.5209225E+002	2.3259806E+017	1.6682799E+000	1.5617539E+007
1.1943900E-002	5.0509636E+007	1.5213870E+002	2.3265866E+017	1.6682801E+000	1.5618871E+007
1.1785800E-002	5.0508534E+007	1.5218398E+002	2.3271773E+017	1.6682801E+000	1.5620168E+007
1.1629800E-002	5.0507455E+007	1.5222809E+002	2.3277527E+017	1.6682800E+000	1.5621431E+007
1.1475800E-002	5.0506410E+007	1.5227110E+002	2.3283134E+017	1.6682804E+000	1.5622662E+007
1.1323900E-002	5.0505382E+007	1.5231299E+002	2.3288595E+017	1.6682801E+000	1.5623861E+007
1.1173900E-002	5.0504385E+007	1.5235385E+002	2.3293919E+017	1.6682804E+000	1.5625029E+007
1.1025900E-002	5.0503415E+007	1.5239363E+002	2.3299102E+017	1.6682807E+000	1.5626166E+007
1.0879900E-002	5.0502474E+007	1.5243240E+002	2.3304156E+017	1.6682810E+000	1.5627274E+007
1.0735800E-002	5.0501553E+007	1.5247011E+002	2.3309072E+017	1.6682810E+000	1.5628353E+007
1.0593500E-002	5.0500644E+007	1.5250695E+002	2.3313862E+017	1.6682811E+000	1.5629404E+007
1.0453200E-002	5.0499766E+007	1.5254280E+002	2.3318534E+017	1.6682810E+000	1.5630428E+007
1.0314700E-002	5.0498913E+007	1.5257773E+002	2.3323081E+017	1.6682813E+000	1.5631425E+007
1.0178000E-002	5.0498072E+007	1.5261176E+002	2.3327509E+017	1.6682811E+000	1.5632396E+007
1.0043100E-002	5.0497262E+007	1.5264492E+002	2.3331830E+017	1.6682811E+000	1.5633342E+007
9.9100000E-003	5.0496469E+007	1.5267723E+002	2.3336031E+017	1.6682813E+000	1.5634264E+007
9.7786000E-003	5.0495692E+007	1.5270872E+002	2.3340127E+017	1.6682813E+000	1.5635161E+007
9.6490000E-003	5.0494948E+007	1.5273932E+002	2.3344113E+017	1.6682816E+000	1.5636035E+007
9.5211000E-003	5.0494207E+007	1.5276923E+002	2.3347998E+017	1.6682816E+000	1.5636886E+007
9.3949000E-003	5.0493494E+007	1.5279834E+002	2.3351784E+017	1.6682818E+000	1.5637715E+007
9.2703000E-003	5.0492792E+007	1.5282667E+002	2.3355467E+017	1.6682816E+000	1.5638522E+007
9.1474000E-003	5.0492104E+007	1.5285429E+002	2.3359056E+017	1.6682813E+000	1.5639308E+007
9.0261000E-003	5.0491460E+007	1.5288116E+002	2.3362553E+017	1.6682823E+000	1.5640074E+007
8.9065000E-003	5.0490803E+007	1.5290738E+002	2.3365959E+017	1.6682817E+000	1.5640819E+007
8.7884000E-003	5.0490174E+007	1.5293292E+002	2.3369275E+017	1.6682820E+000	1.5641546E+007
8.6718000E-003	5.0489556E+007	1.5295778E+002	2.3372505E+017	1.6682818E+000	1.5642253E+007
8.5568000E-003	5.0488961E+007	1.5298200E+002	2.3375652E+017	1.6682820E+000	1.5642941E+007
8.4433000E-003	5.0488380E+007	1.5300558E+002	2.3378713E+017	1.6682823E+000	1.5643612E+007
8.3314000E-003	5.0487811E+007	1.5302855E+002	2.3381697E+017	1.6682823E+000	1.5644265E+007
8.2209000E-003	5.0487259E+007	1.5305094E+002	2.3384606E+017	1.6682823E+000	1.5644901E+007
8.1118000E-003	5.0486724E+007	1.5307275E+002	2.3387439E+017	1.6682825E+000	1.5645521E+007
8.0042000E-003	5.0486195E+007	1.5309397E+002	2.3390192E+017	1.6682824E+000	1.5646124E+007
7.8981000E-003	5.0485682E+007	1.5311466E+002	2.3392875E+017	1.6682826E+000	1.5646711E+007
7.7933000E-003	5.0485179E+007	1.5313483E+002	2.3395494E+017	1.6682824E+000	1.5647283E+007
7.6899000E-003	5.0484701E+007	1.5315442E+002	2.3398038E+017	1.6682827E+000	1.5647840E+007
7.5879000E-003	5.0484216E+007	1.5317355E+002	2.3400516E+017	1.6682825E+000	1.5648382E+007
7.4873000E-003	5.0483757E+007	1.5319216E+002	2.3402930E+017	1.6682827E+000	1.5648911E+007
7.3880000E-003	5.0483317E+007	1.5321029E+002	2.3405284E+017	1.6682832E+000	1.5649425E+007
7.2900000E-003	5.0482870E+007	1.5322795E+002	2.3407573E+017	1.6682827E+000	1.5649926E+007
7.1933000E-003	5.0482437E+007	1.5324517E+002	2.3409806E+017	1.6682825E+000	1.5650414E+007
7.0978000E-003	5.0482029E+007	1.5326191E+002	2.3411975E+017	1.6682832E+000	1.5650888E+007
7.0037000E-003	5.0481625E+007	1.5327819E+002	2.3414089E+017	1.6682831E+000	1.5651351E+007
6.9107000E-003	5.0481221E+007	1.5329412E+002	2.3416153E+017	1.6682827E+000	1.5651801E+007
6.8191000E-003	5.0480840E+007	1.5330957E+002	2.3418156E+017	1.6682830E+000	1.5652240E+007
6.7286000E-003	5.0480467E+007	1.5332466E+002	2.3420111E+017	1.6682832E+000	1.5652667E+007
6.6393000E-003	5.0480097E+007	1.5333933E+002	2.3422013E+017	1.6682830E+000	1.5653083E+007
6.5512000E-003	5.0479747E+007	1.5335361E+002	2.3423862E+017	1.6682835E+000	1.5653487E+007
6.4643000E-003	5.0479391E+007	1.5336757E+002	2.3425667E+017	1.6682832E+000	1.5653882E+007
6.3786000E-003	5.0479045E+007	1.5338114E+002	2.3427423E+017	1.6682829E+000	1.5654266E+007
6.2939000E-003	5.0478716E+007	1.5339433E+002	2.3429131E+017	1.6682830E+000	1.5654639E+007
6.2104000E-003	5.0478401E+007	1.5340722E+002	2.3430802E+017	1.6682835E+000	1.5655003E+007
6.1280000E-003	5.0478093E+007	1.5341972E+002	2.3432422E+017	1.6682836E+000	1.5655358E+007
6.0467000E-003	5.0477778E+007	1.5343193E+002	2.3433998E+017	1.6682833E+000	1.5655703E+007
5.9665000E-003	5.0477482E+007	1.5344382E+002	2.3435539E+017	1.6682833E+000	1.5656039E+007
5.8873000E-003	5.0477194E+007	1.5345538E+002	2.3437036E+017	1.6682835E+000	1.5656366E+007
5.8092000E-003	5.0476897E+007	1.5346667E+002	2.3438494E+017	1.6682829E+000	1.5656685E+007
5.7321000E-003	5.0476635E+007	1.5347763E+002	2.3439914E+017	1.6682835E+000	1.5656995E+007
5.6561000E-003	5.0476366E+007	1.5348834E+002	2.3441300E+017	1.6682836E+000	1.5657297E+007
5.5810000E-003	5.0476103E+007	1.5349873E+002	2.3442641E+017	1.6682836E+000	1.5657591E+007
5.5070000E-003	5.0475849E+007	1.5350889E+002	2.3443955E+017	1.6682837E+000	1.5657878E+007
5.4339000E-003	5.0475599E+007	1.5351877E+002	2.3445230E+017	1.6682838E+000	1.5658157E+007
5.3618000E-003	5.0475358E+007	1.5352838E+002	2.3446475E+017	1.6682837E+000	1.5658428E+007
5.2907000E-003	5.0475119E+007	1.5353773E+002	2.3447684E+017	1.6682836E+000	1.5658693E+007
5.2204000E-003	5.0474885E+007	1.5354689E+002	2.3448864E+017	1.6682837E+000	1.5658950E+007
5.1512000E-003	5.0474662E+007	1.5355574E+002	2.3450009E+017	1.6682836E+000	1.5659201E+007
5.0828000E-003	5.0474437E+007	1.5356440E+002	2.3451128E+017	1.6682832E+000	1.5659445E+007
5.0154000E-003	5.0474236E+007	1.5357283E+002	2.3452217E+017	1.6682841E+000	1.5659683E+007
4.9488000E-003	5.0474022E+007	1.5358105E+002	2.3453278E+017	1.6682837E+000	1.5659914E+007
4.8832000E-003	5.0473816E+007	1.5358904E+002	2.3454306E+017	1.6682837E+000	1.5660139E+007
4.8184000E-003	5.0473624E+007	1.5359681E+002	2.3455313E+017	1.6682839E+000	1.5660359E+007
4.7544000E-003	5.0473430E+007	1.5360441E+002	2.3456292E+017	1.6682839E+000	1.5660572E+007
4.6913000E-003	5.0473243E+007	1.5361180E+002	2.3457245E+017	1.6682839E+000	1.5660780E+007
4.6291000E-003	5.0473064E+007	1.5361898E+002	2.3458173E+017	1.6682842E+000	1.5660983E+007
4.5677000E-003	5.0472882E+007	1.5362596E+002	2.3459073E+017	1.6682839E+000	1.5661180E+007
4.5071000E-003	5.0472705E+007	1.5363280E+002	2.3459953E+017	1.6682839E+000	1.5661372E+007
4.4472000E-003	5.0472535E+007	1.5363943E+002	2.3460808E+017	1.6682839E+000	1.5661559E+007
4.3882000E-003	5.0472363E+007	1.5364591E+002	2.3461641E+017	1.6682837E+000	1.5661741E+007
